id,text,date,truthRating,ratingName,author,headline,named_entities_claim,named_entities_article,keywords,source,sourceURL,link,language
http://data.gesis.org/claimskg/claim_review/d0b68a7f-7deb-5ac0-944d-b3a0e06dcb33,The producers of the Broadway musical 'Hamilton' issued a casting call specifying 'non-white' actors for auditions.,Unknown,3,TRUE,Unknown,Producers of ‘Hamilton’ Issued ‘Non-White’ Casting Call,"Broadway,CBS,Color Purple,Donald Trump,Jeffrey Seller,Lin-Manuel Miranda,Mike Pence,New York City Human Rights Law,Playbill,Porgy & Bess,bona fide occupational qualification,but not,call casting,gender identity,sexual orientation",Broadway,"breitbart, hamilton, reverse racism",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/hamilton-non-white-casting-call/,English
http://data.gesis.org/claimskg/claim_review/6be5f817-0dcc-5549-bb18-7e603f58c7af,Obama's tax plan cuts taxes 'for 95 percent of all working families.',2008-09-17,3,TRUE,Barack Obama,A credit for workers cuts taxes for middle class,"Barack Obama,Bob Williams,Bush tax cuts,Elko, Nev,Internal Revenue Service,Tax Policy Center",,Taxes,politifact,http://www.politifact.com,http://www.politifact.com/truth-o-meter/statements/2008/sep/18/barack-obama/a-credit-for-workers-cuts-taxes-for-middle-class/,English
http://data.gesis.org/claimskg/claim_review/a0deabd2-c5f9-5356-9d05-7ccde82b1fc3,A lottery winner was run over by a truck just hours after his win.,Unknown,3,TRUE,Unknown,Lottery Death,"Associated Press,Elwood, Indiana,Hoosier Millionaire,Indiana lottery,USA Today,a man,life of Riley",,ASP Article,snopes,http://www.snopes.com,https://www.snopes.com/fact-check/lottery-death/,English
http://data.gesis.org/claimskg/claim_review/dd4af404-0d79-556b-ace8-05df1fa96e8d,An arms dealer advertised a weapon for its ability to fit into a small backpack.,Unknown,3,TRUE,Unknown,Was a Weapon Advertised For Its Ability to Fit in a Backpack?,"AR-15,Dallas, Texas,Dolos,Marjory Stoneman Douglas High School,National Rifle Association,Parkland, Florida,a bad,a man,ar15,assault weapon,dolos,mass shooting",,"2nd amendment, gun rights, guns, national rifle association, nra, parkland shooting",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/weapon-advertised-ability-fit-backpack/,English
http://data.gesis.org/claimskg/claim_review/e73b12dd-bb58-5d35-b522-00ed9a845f44,"'Right now in Georgia, nearly one in three leaving our prisons are re-convicted within three years.'",2012-01-10,3,TRUE,Nathan Deal,Deal makes arresting claim about Georgia prisons,"Medicaid,Nathan Deal,PolitiFact,chew on this,recidivism",,Criminal Justice,politifact,http://www.politifact.com,http://www.politifact.com/georgia/statements/2012/jan/25/nathan-deal/deal-makes-arresting-claim-about-ga-prisons/,English
http://data.gesis.org/claimskg/claim_review/62e3dc8a-b004-5d55-a241-0ac47428dbe1,Photograph shows a dog injured by fireworks placed in its mouth.,Unknown,3,TRUE,Unknown,Dog's Face Blown Off by Firecracker,"Bosnia and Herzegovina,Facebook,German Shepherd,Sarajevo,care2,euthanized",,"ASP Article, coach",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/cracker-dog/,English
http://data.gesis.org/claimskg/claim_review/06baf932-6284-517e-b6d8-28ad903524a4,"Before 2005, 'the percentage of' Texas high school 'students meeting the college readiness standards of the Texas Higher Education Coordinating Board stood at 28% in English and 42% in math. Those figures stood at 65% and 66% in 2013.'",2016-05-13,3,TRUE,Don Willett,Justice Don Willett accurately recaps surge in Texas students meeting college readiness standards,"African American,Antonin Scalia,College Board,Don Willett,Donald Trump,Hispanic,Nathan Hecht,PolitiFact,Republican,State of Texas Assessments of Academic Readiness,Texas Assessment of Knowledge & Skills,Texas Education Agency,Texas Higher Education Coordinating Board,Texas Supreme Court,U.S. Supreme Court,https,to show",Texas Higher Education Coordinating Board,"Children,Education",politifact,http://www.politifact.com,http://www.politifact.com/texas/statements/2016/may/20/don-willett/justice-don-willett-accurately-recaps-surge-texas-/,English
http://data.gesis.org/claimskg/claim_review/133552a8-9300-5448-bb52-20c82a8e94e9,"'In fact, there’s more state funding for education today than any other time.'",2013-11-02,3,TRUE,Chris Christie,Chris Christie tells teacher school funding is highest it's ever been,"Chris Christie,NJ.com,New Jersey Supreme Court,Orthodox Union,PolitiFact,Somers Point,s more",s more,"Education,State Budget",politifact,http://www.politifact.com,http://www.politifact.com/new-jersey/statements/2013/nov/10/chris-christie/chris-christie-tells-teacher-school-funding-highes/,English
http://data.gesis.org/claimskg/claim_review/d575fc3b-36e0-5c9f-aeef-97010c32212d,St. Bernard dogs are being raised for food in China.,Unknown,3,TRUE,Unknown,St. Bernard Petition,"Agence France-Presse,BernardOne,Daily Telegraph,Evening Standard,Reuters,St Bernard Dogs,Switzerland,dog meat,eating lamb,the Internet",,"ASP Article, Crusader Habit, Culture Clash, Petitions",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/st-bernard/,English
http://data.gesis.org/claimskg/claim_review/2ef5dde9-3ea5-50aa-87ea-a3a373b3ee1e,'There are still tens of thousands of missing service members from previous and current conflicts that our nation is working to find and repatriate.',2013-09-20,3,TRUE,John Scocos,"Tens of thousands of U.S. service members missing, Wisconsin veterans official says","Bayfield, Wis,Claire McCaskill,Defense Prisoner of War/Missing Personnel Office,Joint POW/MIA Accounting Command,Kelly Ayotte,Merlin,PolitiFact,Springville, Utah,Thua Thien-Hue Province,Vietnam,World War II,dinosaur,national POW-MIA Recognition Day,s files,unity of effort",,"Afghanistan,Families,Government Efficiency,Homeland Security,Iraq,Military,Veterans",politifact,http://www.politifact.com,http://www.politifact.com/wisconsin/statements/2013/sep/29/john-scocos/tens-thousands-us-service-members-missing-wisconsi/,English
http://data.gesis.org/claimskg/claim_review/1e2a21fb-ade5-5501-8bbd-2c4891c5430d,"'The barber regulation here in Missouri is 10,000 words long….the book of Revelation is (also) 10,000 words long.'",2016-03-17,3,TRUE,Catherine Hanaway,Hanaway isn't exaggerating the extreme length of Missouri's barber code,"Catherine Hanaway,GoogleDocs,Judgment Day,Phelps County,Republican,Supercuts,book of Revelation,schools. Schools",book of Revelation,Regulation,politifact,http://www.politifact.com,http://www.politifact.com/missouri/statements/2016/mar/31/catherine-hanaway/hanaway-isnt-exaggerating-extreme-length-missouris/,English
http://data.gesis.org/claimskg/claim_review/4a3504a2-0c58-58c9-8e51-20d38902bf52,Photographs show furniture and a floating automobile carved from wood.,Unknown,3,TRUE,Unknown,Wood Art,"Craftsmanship Museum,Ferrari,Ferrari F50,the Internet",,"ASP Article, stephanie cegielski",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/wood-art/,English
http://data.gesis.org/claimskg/claim_review/bc5d1828-b939-5679-816e-e6fcc927f5e2,Mercedes said high taxes and the cost of doing business in New Jersey worked to Georgia’s advantage in landing the company's USA corporate headquarters.,2015-01-06,3,TRUE,Mark Drewniak,"New Jersey's taxes, cost of living paid off for Georgia with Mercedes","50-plus,Atlanta Journal-Constitution,Bergen County,Bergen County, N.J,Boyd Company Inc,Chris Christie,Cox Enterprises,Edward J. Bloustein School of Planning and Public Policy,Fulton County,Joe Seneca,Kelley Blue Book,Mercedes-Benz,Michael Drewniak,Montvale,New Brunswick,PolitiFact,Rutgers University,Sandy Springs,Steve Cannon,Tax Foundation,Toyota,manLet,metro Atlanta,millennials,unemployment insurance",,"Economy,Jobs",politifact,http://www.politifact.com,http://www.politifact.com/georgia/statements/2015/jan/14/mark-drewniak/new-jerseys-taxes-cost-living-paid-georgia/,English
http://data.gesis.org/claimskg/claim_review/40bdcb8e-74ae-596a-b6f3-fbac5a1886b0,Scott Walker’s Stance on 20Week Abortion Bill,Unknown,3,TRUE,Unknown,Scott Walker’s Stance on 20-Week Abortion Bill-Truth!,"Abortion,Associated Press,Rich Buhler,Scott Walker,abortion,incest,jQuery","Abortion,Scott Walker",,truthorfiction,https://www.truthorfiction.com,https://www.truthorfiction.com/scott-walkers-stance-on-20-week-abortion-bill/,English
http://data.gesis.org/claimskg/claim_review/686d694d-6013-5f5e-9f4b-02c386ba75e6,Razor blades were discovered glued to playground equipment in a public park.,Unknown,3,TRUE,Unknown,Razor Blades Found in Playground Equipment,Quad-City Times,,"ASP Article, Parental Nightmares",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/deadly-playground/,English
http://data.gesis.org/claimskg/claim_review/f6bf9628-438b-575e-84a5-c452a14292d0,"Ted Cruz: ‘I’m Christian First, American Second’",Unknown,3,TRUE,Unknown,"Ted Cruz: ‘I’m Christian First, American Second’-Truth!","Bob Dole,Donald J. Trump,Donald Trump,Politico,Republican,Republican Party,Rich Buhler,Ted Cruz,jQuery,the New York Times",Ted Cruz,,truthorfiction,https://www.truthorfiction.com,https://www.truthorfiction.com/ted-cruz-im-christian-first-american-second/,English
http://data.gesis.org/claimskg/claim_review/384c8224-2487-59b1-a430-5286d452a1ae,'Florida is one of only three states that require licenses for commercial interior designers.',2011-01-25,3,TRUE,National Federation of Independent Business-Florida,Business group says Florida is one of three states that regulates commercial interior designers,"11th Circuit Court of Appeals,American Society of Interior Designers,Barack Obama,Institute for Justice,Louisiana,NCIDQ,National Federation of Independent Business,Nevada,New Hampshire,Republican,Rick Scott,YouTube,libertarian,registration acts,the pack",,"Consumer Safety,Government Efficiency",politifact,http://www.politifact.com,http://www.politifact.com/florida/statements/2011/mar/18/national-federation-independent-business-florida/business-group-says-florida-one-three-states-regul/,English
http://data.gesis.org/claimskg/claim_review/afc27e08-21d5-5122-b9ed-ca42556da686,"'Taking into account inflation, the federal minimum wage is actually worth less than what it was worth 50 years ago.'",2018-05-21,3,TRUE,Tina Smith,Is the minimum wage worth less now than 50 years ago?,"2}/.test,Bernie Sanders,Bureau of Labor Statistics,Mark Dayton,Patty Murray,PolitiFact,Tina Smith,Twitter,getElementById,https,inflation-adjusted,infogram,minimum wage,s,o,twitter","federal minimum wage,minimum wage",Economy,politifact,http://www.politifact.com,http://www.politifact.com/truth-o-meter/statements/2018/may/22/tina-smith/minimum-wage-worth-less-now-50-years-ago/,English
http://data.gesis.org/claimskg/claim_review/8aeff1cb-f127-5c6b-b4b9-e2860901e18d,Photographs show wild bears posing with humans on the grounds around an Alaska cottage.,Unknown,3,TRUE,Unknown,Trouble a-Bruin,"Alaska,Anchorage Daily News,Anchorage, Alaska,Associated Press,Bear Farm,Bears.”     Anchorage,Yentna River",Alaska,"animals, ASP Article",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/trouble-a-bruin/,English
http://data.gesis.org/claimskg/claim_review/33746775-4ca1-57d8-96e5-1e20de8c38bb,Says a federal judge 'sanctions Tennessee ‘birther’ lawyer … for bringing a frivolous lawsuit.',2012-08-28,3,TRUE,Tennessee Democratic Party,"Birthers sanctioned by federal judge for ‘frivolous lawsuit,’ claims Tennessee Democratic Party","Chip Forrester,Debbie Wasserman Schultz,Democratic National Committee,Judge Anderson,National Democratic Party,Obamacare,Plaintiff,President Obama’s citizenship,Republican,Republican National Convention,Tennessee,Tennessee Democratic Party,argues,birther,birthers,natural-born citizen,the motions","birther,frivolous lawsuit",Obama Birth Certificate,politifact,http://www.politifact.com,http://www.politifact.com/tennessee/statements/2012/sep/02/tennessee-democratic-party/birthers-sanctioned-federal-judge-frivolous-lawsui/,English
http://data.gesis.org/claimskg/claim_review/5a79ec28-5905-537f-89ba-f2d1f30261c7,The Milwaukee Police Department has seized nearly as many firearms this year as the much larger New York City Police Department.,2014-07-24,3,TRUE,Edward Flynn,Police Chief Edward Flynn says Milwaukee has seized nearly as many firearms as New York City,"Bill de Blasio,Capitalnewyork.com,Edward Flynn,Milwaukee Police Department,NYPD,New York City,New York City Police Department,New York Police Department,New York Post,community relations,gun buyback program,stop and frisk","Milwaukee Police Department,New York City Police Department",Guns,politifact,http://www.politifact.com,http://www.politifact.com/wisconsin/statements/2014/aug/17/edward-flynn/edward-flynn-says-milwaukee-had-seized-many-firear/,English
http://data.gesis.org/claimskg/claim_review/0f44ddd3-9445-54f5-a8e9-751a33bf5699,The Buffett Rule 'will bring in less than $5 billion per year. ... Enough to pay one week’s interest on the national debt.',2012-04-16,3,TRUE,Rob Portman,Rob Portman says Buffett Rule would raise just enough to cover 1 week's interest on national debt,"Buffet rule,Buffett Rule,Bush tax cuts,Congressional Budget Office,Ezra Klein,George W. Bush,Joint Committee on Taxation,Office of Management and Budget,PolitiFact,Politico,Republican,Sen. Rob Portman,Tax Day,Warren Buffett,Washington Post,adjusted gross income,director of the Office of Management and Budget,national debt,s more",Buffett Rule,"Deficit,Federal Budget,Taxes",politifact,http://www.politifact.com,http://www.politifact.com/ohio/statements/2012/apr/23/rob-portman/rob-portman-says-buffett-rule-would-raise-just-eno/,English
http://data.gesis.org/claimskg/claim_review/8719bd34-6b7e-5684-8478-5f38d8cd2bba,Rona Ambrose: Australian voters have “ballots the size of dorm-room posters.” - FactsCanada,2016-09-26,3,TRUE,Rona Ambrose,Rona Ambrose: Australian voters have “ballots the size of dorm-room posters.” - FactsCanada,"Australian Electoral Commission,FactsCan,Justin Trudeau,New South Wales,Queensland,Rona Ambrose",Rona Ambrose,"CPC, Democratic Reform, Rona Ambrose",factscan,http://factscan.ca,http://factscan.ca/rona-ambrose-dorm-room-poster-ballots/,English
http://data.gesis.org/claimskg/claim_review/ab6e51b2-2f3d-59ec-b916-29f451079bd5,'We’ve had the private sector more than double the investment that was made by the public sector' at Quonset Business Park.,2014-01-05,3,TRUE,Steven King,"Steven King, director of R.I.’s Quonset Business Park, says private investment at Quonset is double public investment","All American Foods Inc,Electric Boat,General Dynamics Corp,General Dynamics/Electric Boat,Groton, Conn,News, Va,North Kingstown,Ocean State Job Lot,Quonset Point,Sally Beauty Supply,Savastano,U.S. Navy,Vietnam War,World War II,state Route 403",,"Economy,Infrastructure,Jobs,State Finances",politifact,http://www.politifact.com,http://www.politifact.com/rhode-island/statements/2014/jan/22/steven-king/steven-king-director-ris-quonset-business-park-say/,English
http://data.gesis.org/claimskg/claim_review/afa2a9cc-17c3-5e5e-a558-ef5a5947263f,"'The national economic recovery has led to higher than expected tax revenues and projected budget surpluses in nearly every state in the nation, including Wisconsin.'",2014-01-22,3,TRUE,Democratic Party of Wisconsin,Wisconsin Democratic Party says state budget surpluses common nationally,"Associated Press,Baldauff,Democratic Party of Wisconsin,Great Recession,NASBO,National Association of State Budget Officers,National Conference of State Legislatures,Scott Walker,the speech",,"State Budget,State Finances,States",politifact,http://www.politifact.com,http://www.politifact.com/wisconsin/statements/2014/jan/27/state-democratic-party-wisconsin/wisconsin-democratic-party-says-state-budget-surpl/,English
http://data.gesis.org/claimskg/claim_review/a414868e-b807-5f9f-bef2-c938a9f6c753,'Warren (Buffett) still does support me.',2009-03-22,3,TRUE,Barack Obama,Billionaire Warren Buffett still backs Obama,"Berkshire Hathaway,Bill Gates,CNBC,Steve Kroft,Warren Buffett,Wells Fargo,bailout money,right answer,scared stiff",,Economy,politifact,http://www.politifact.com,http://www.politifact.com/truth-o-meter/statements/2009/mar/23/barack-obama/Warren-Buffett-still-backs-Obama/,English
http://data.gesis.org/claimskg/claim_review/eb89a494-9e73-5437-a34f-cd7934e2db23,'Granite Staters who hold individual policies from Anthem...can indeed renew their policies and keep their current doctors and hospitals' in 2014.,2013-12-10,3,TRUE,Carol Shea-Porter,"Carol Shea-Porter says people in NH can keep their health care policies, doctors and hospitals in 2014","Affordable Care Act,Anthem Blue Cross Blue Shield,Carol Shea-Porter,National Republican Congressional Committee,White House",,Health Care,politifact,http://www.politifact.com,http://www.politifact.com/new-hampshire/statements/2014/jan/03/carol-shea-porter/carol-shea-porter-says-people-nh-can-keep-their-cu/,English
http://data.gesis.org/claimskg/claim_review/7d69926b-f9c8-5a55-a0ea-2830a99f2c65,Handles of shopping carts are laden with germs.,Unknown,3,TRUE,Unknown,Shopping Cart Germs,"ATM,Bergen County,Clorox,Computer keyboard,Denver Post,Desktop Computer,Dirty Thirties,E.coli,Elevator button,Escalator,Guntersville, Alabama,Kitchen sponge,Minneapolis,Rockland County, New York,Sand Mountain Reporter,Shopping cart,Star Tribune,The New York Times,University of Arizona,bacteria,disinfectant,elevator button,escalator,handrail,influenza,mucus,p. F1,portable toilet,saliva,salmonella,turnstile,urine",,"ASP Article, Disease",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/the-buggy-buggy/,English
http://data.gesis.org/claimskg/claim_review/1fa83c9a-daea-5e97-a716-2318959b010e,'I'm the only Republican who has gotten endorsements in this presidential race from major labor unions...',2008-02-06,3,TRUE,Mike Huckabee,Unions gave Huck their GOP nod,"AFL-CIO,Center for Responsive Politics,Hillary Clinton,International Association of Machinists and Aerospace Workers,International Union of Painters and Allied Trades,Mike Huckabee,Republican,Super Tuesday,economic populist,fair trade",Republican,Elections,politifact,http://www.politifact.com,http://www.politifact.com/truth-o-meter/statements/2008/feb/08/mike-huckabee/unions-gave-huck-their-gop-nod/,English
http://data.gesis.org/claimskg/claim_review/90713696-f873-5aeb-a6da-d8f648d71462,'More than three women per day lose their lives at the hands of their partners.',2014-09-11,3,TRUE,James Brown,CBS Sports' James Brown: 'More than 3 women per day' are killed by their partner,"Baltimore Ravens,Bureau of Justice Statistics,CBS Sports,FBI,Florida Keys,Futures Without Violence,James Brown,NFL.CBS,National Network to End Domestic Violence,Northeastern University,Pittsburgh Steelers,Ray Rice,Thursday Night Football,Uniform Crime Report,University of Arizona,University of Colorado Denver",,"Crime,Criminal Justice,Women",politifact,http://www.politifact.com,http://www.politifact.com/punditfact/statements/2014/sep/16/james-brown/cbs-sports-james-brown-more-3-women-day-are-killed/,English
http://data.gesis.org/claimskg/claim_review/519fdc20-799a-5548-9021-269ed58f3b7c,"'Each year, 18,000 people die in America because they don't have health care.'",2007-09-17,3,TRUE,Hillary Clinton,"Indeed, uninsured people have higher mortality rate","Hillary Clinton,Institute of Medicine,National Academy of Science,independent variable",,Health Care,politifact,http://www.politifact.com,http://www.politifact.com/truth-o-meter/statements/2007/sep/18/hillary-clinton/indeed-uninsured-people-have-higher-mortality-rate/,English
http://data.gesis.org/claimskg/claim_review/4bac6044-5894-5333-af7b-ea4fdd7a176e,"Nazi Luftwaffe commander Hermann Goering  proclaimed that although 'the people don't want war,'  they 'can always be brought to the bidding of their leaders.'",Unknown,3,TRUE,Unknown,Did a Nazi Leader Say Convincing People to Support War is ‘Simple’?,"Gustave Gilbert,Julius Caesar,Nazi Germany,Nuremberg,Nuremberg Diary,Nuremberg trials,Nuremberg tribunal,Reichsmarshall,Russia,World War II,anti-Semitic,crimes against humanity,crimes against peace,cyanide,the trial,war crimes",Luftwaffe,nazi party,snopes,http://www.snopes.com,https://www.snopes.com/fact-check/war-games/,English
http://data.gesis.org/claimskg/claim_review/bb141080-3766-576c-9998-ce9788c40dd5,"In West Virginia, 'personal income tax collections (were) up 14% from 2017.'",2018-08-14,3,TRUE,David McKinley,David McKinley correct about rise in W.Va. tax receipts,"2}/.test,David McKinley,Parkersburg News and Sentinel,PolitiFact,U.S. Representative,West Virginia,getElementById,https,infogram,s well,s,o,t.co,twitter","West Virginia,income tax","State Budget,Taxes",politifact,http://www.politifact.com,http://www.politifact.com/west-virginia/statements/2018/oct/11/david-mckinley/david-mckinley-correct-about-rise-wva-tax-receipts/,English
http://data.gesis.org/claimskg/claim_review/406a1aa3-7773-539e-bce3-f4986480f2b6,Says George LeMieux was one of two Republicans who voted for President Barack Obama's jobs bill.,2012-05-14,3,TRUE,Connie Mack,Did George LeMieux vote for Barack Obama's jobs bill?,"Barack Obama,Bill Nelson,Charlie Crist,Connie Mack,Democratic,George LeMieux,George Voinovich,It goes like this,MSNBC,Mary Landrieu,Mel Martinez,Morning Joe,Orrin Hatch,Republican,Small Business Administration,Small Business Jobs and Credit Act of 2010,U.S. House of Representatives,U.S. Senate,Washington Post,attack ad","Barack Obama,George LeMieux","Candidate Biography,Jobs",politifact,http://www.politifact.com,http://www.politifact.com/florida/statements/2012/may/16/connie-mack/did-george-lemieux-vote-barack-obamas-jobs-bill/,English
http://data.gesis.org/claimskg/claim_review/25992a2f-f606-5f4a-b409-2ad890d8edc7,President Donald Trump offered to donate $1 million to a charity of Sen. Elizabeth Warren's choice if she would take a DNA test to demonstrate that she had Native American ancestry.,Unknown,3,TRUE,Unknown,Did Trump Offer $1 Million If Elizabeth Warren Could Show Native American Heritage?,"ABC News,Boston Globe,Carlos D. Bustamante,Donald Trump,Elizabeth Warren,Native American,Pocahontas,Stanford University,U.S. Senator,https,t.co,twitter","Donald Trump,Elizabeth Warren,Native American","donald trump, elizabeth warren",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/trump-warren-million-offer-dna/,English
http://data.gesis.org/claimskg/claim_review/403c89ca-7d54-594e-99c2-a1d21047fdeb,Says he would be first CPA to serve as Texas comptroller.,2013-08-27,3,TRUE,Raul Torres,"Farmers, lawyers, teachers and a ghost, but no CPAs have been Texas comptrollers","Austin American-Statesman,Austin school board,Carole Keeton,Dallas County,Eddie Bernice Johnson,Jerry Hill,Keeton,Middle English,Oxford English Dictionary,PolitiFact,Raul Torres,Republic of Texas,Susan Combs,Texas Almanac,Texas State Historical Association,Texas’ comptroller of public accounts,U.S. Department of Veterans’ Affairs,U.S. marshal,U.S. representative,World War I,certified public accountant,district attorney,railroad commissioner,state senator,the New York Times",Texas,State Finances,politifact,http://www.politifact.com,http://www.politifact.com/texas/statements/2013/sep/09/raul-torres/farmers-lawyers-bookkeeper-and-ghost-no-cpas-have-/,English
http://data.gesis.org/claimskg/claim_review/d132a83f-8f21-50f4-a7ce-a1efad415d6b,Changes to an exhibit at the Washington Monument temporarily made the phrase “Laus Deo” non-viewable by visitors.,Unknown,3,TRUE,Unknown,Laus Deo on Washington Monument Capstone Exhibit,"American Revolution,Continental Army,George Mason Univ,George Washington,National Park Service,President of the United States,U.S. Constitution,Washington D.C,Washington Monument",Washington Monument,ASP Article,snopes,http://www.snopes.com,https://www.snopes.com/fact-check/laus-deo/,English
http://data.gesis.org/claimskg/claim_review/ee31daeb-6c32-52db-8fc9-3bbfb448a625,Says Barack Obama 'promised he would cut the deficit in half' but didn’t.,2012-03-04,3,TRUE,Lenny Curry,Obama promised to cut the deficit in half by the end of his first term but didn't,"Barack Obama,Bay News 9,Congressional Budget Office,Lenny Curry,Lou Gehrig,Lou Gehrig's disease,Obama administration,PolitiFact,Republican Party of Florida,Rick Scott,WAGA-TV,White House,a word,not there,out there back,s well",Barack Obama,Federal Budget,politifact,http://www.politifact.com,http://www.politifact.com/florida/statements/2012/mar/08/lenny-curry/obama-promised-cut-deficit-half-end-his-first-term/,English
http://data.gesis.org/claimskg/claim_review/a3f5e3d6-2a60-5e83-ba6d-6876d4591b05,"Bill McCollum voted four times to raise his own pay, by a total of $51,000, and earns a congressional pension worth more than $75,000 a year.",2010-02-24,3,TRUE,Florida Democratic Party,"Florida Democrats say McCollum voted to raise congressional pay, earns $75,000 pension","Alex Sink,Bill McCollum,Democrat,Florida Democratic Party,Republican,Republican Governors Association,congressional pension","Bill McCollum,congressional pension",Candidate Biography,politifact,http://www.politifact.com,http://www.politifact.com/florida/statements/2010/feb/25/florida-democratic-party/florida-democrats-say-mccollum-voted-raise-congres/,English
http://data.gesis.org/claimskg/claim_review/3ceb400a-a55f-5190-9240-c8de5eac36ac,'There are a lot of casinos across the country that have gone bankrupt.',2012-03-06,3,TRUE,Robert Jacquard,Rhode Island state Rep. Robert B. Jacquard says many U.S. casinos have gone bankrupt,"Atlantic City,Atlantic City, N.J,Caesars Entertainment,Donald Trump,Facebook,Indiana,Las Vegas,Louisiana,MGM Resorts International,Mississippi,Nevada,New Jersey,PolitiFact,Robert Jacquard,Station Casinos,Tropicana Entertainment,Twitter,University of Nevada, Las Vegas,Whittier Law School",,"Bankruptcy,Economy,Gambling,State Budget,State Finances,States",politifact,http://www.politifact.com,http://www.politifact.com/rhode-island/statements/2012/mar/15/robert-jacquard/rhode-island-state-rep-robert-b-jacquard-says-many/,English
http://data.gesis.org/claimskg/claim_review/80eca68e-5a35-59f1-9e04-4c231d89eb3d,Says he’s 'never voted ‘present’ in the House instead of taking a yes or no position.,2018-07-19,3,TRUE,Roger Williams,"Roger Williams says he's never voted """"present"""" in U.S. House action--the 'chicken way'","Eddie Bernice Johnson,Ennis,Fox Business Network,Gene Green,GovTrack,Joaquin Castro,Joe Barton,Joshua Tauberer,Lamar Smith,Maria Bartiromo,McAllen,Mornings with Maria,PolitiFact,Rep. Sheila Jackson Lee,Republican,Roger Williams,Sam Johnson,San Antonio,Sheila Jackson Lee,Tarrant County,Tauberer,Texas secretary of state,U.S.-Mexico border,Vicente Gonzalez,Washington, D.C,https,it. It,only way I know,the Fox,youtube",,"Candidate Biography,Congress",politifact,http://www.politifact.com,http://www.politifact.com/texas/statements/2018/jul/26/roger-williams/roger-williams-says-hes-never-voted-present-us-hou/,English
http://data.gesis.org/claimskg/claim_review/2ddfbc46-aa87-5782-afed-bea95495b593,Some horses can grow mustaches.,Unknown,3,TRUE,Unknown,Can Some Horses Grow Mustaches?,"Clydesdale,Daily Mail,Gypsy Vanner Horse,but not",,"animals, facial hair, gypsy vanner, horses, mustache",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/can-horses-grow-mustaches/,English
http://data.gesis.org/claimskg/claim_review/099d8ef2-27ac-5af1-b4a3-8aa3ccc4e3c2,"Dr. Daniel Pollack-Pelzner, a professor of English literature at Linfield College, wrote an opinion column published in January 2019, in which he described elements of the 1964 film 'Mary Poppins' as racist.",Unknown,3,TRUE,Unknown,Did a College Professor Label the Film ‘Mary Poppins’ Racist?,"Atlantic Monthly,Dame Julie Andrews,Dick Van Dyke,Julie Andrews,Linfield College,London Evening Standard,Mary Poppins,Mary Poppins Opens the Door,Mary Poppins Returns,McMinnville, Oregon,New Yorker,P. L. Travers,PL Travers,Pamela Lyndon Travers,Snopes,blackface,chimney sweep,evidence of the film,step in time,the New York Times,white nationalist","Linfield College,Mary Poppins",,snopes,http://www.snopes.com,https://www.snopes.com/fact-check/mary-poppins-racist/,English
http://data.gesis.org/claimskg/claim_review/d2b0c42c-b008-50a2-8125-eef7e1eea643,Netflix CEO Reed Hastings said that Donald Trump 'would destroy much of what is great about America.',Unknown,3,TRUE,Unknown,Netflix CEO: ‘Trump Would Destroy Much of What Is Great About America’,"Donald Trump,Hillary Clinton,Netflix,Reed Hastings","Donald Trump,Netflix,Reed Hastings","donald trump, hillary clinton, netflix, reed hastings",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/netflix-ceo-donald-trump/,English
http://data.gesis.org/claimskg/claim_review/70427839-cdf7-5460-96e9-b51a2531c62b,A resolution introduced to the House of Representatives seeks to repeal the authorization for use of military force against Iraq.,Unknown,3,TRUE,Unknown,HJ Resolution 20,"Dennis Hastert,Dennis J. Kucinich,Iraq,Operation Iraqi Freedom,Peter A. DeFazio,United States’ armed forces,the Internet","Iraq,authorization for use of military force against Iraq",ASP Article,snopes,http://www.snopes.com,https://www.snopes.com/fact-check/hj-resolution-20/,English
http://data.gesis.org/claimskg/claim_review/c7d1a15e-b3b9-584b-916d-49c55113ef57,"The hosts of 'Fox & Friends' described children's TV host Fred Rogers as an 'evil, evil man.'",Unknown,3,TRUE,Unknown,"Did ‘Fox and Friends’ Call Fred Rogers an ‘Evil, Evil Man’?","Alisyn Camerota,Brian Kilmeade,Fox & Friends,Fox News,Fox News Channel,Fox and Friends,Fred Rogers,LSU,Louisiana State University,Mister Rogers’ Neighborhood,Reddit,Steve Doocy,Wall Street Journal,World of,a man,me. We,the “Fox","Fox & Friends,Fred Rogers",,snopes,http://www.snopes.com,https://www.snopes.com/fact-check/fox-fred-rogers-evil/,English
